Number,Volume,Close Price,Timestamp
1152,0,0.0,20240807
1153,4,10.02,20240807
1154,2,10.33,20240807
1155,1,10.11,20240807
1156,1,10.03,20240807
1157,0,0.0,20240807
1158,0,0.0,20240807
1159,1,9.82,20240807
1160,0,0.0,20240807
1161,0,0.0,20240807
1162,4,9.96,20240807
1163,0,0.0,20240807
1164,3,9.59,20240807
1165,7,9.45,20240807
1166,1,9.03,20240807
1167,2,9.02,20240807
1168,2,9.25,20240807
1169,4,9.2,20240807
1170,28,9.04,20240807
1171,147,6.15,20240806
1172,2,6.02,20240806
1173,41,6.16,20240806
1174,1,6.26,20240806
1175,0,0.0,20240806
1176,3,6.91,20240806
1177,9,6.96,20240806
1178,70,6.8,20240806
1179,1,7.68,20240806
1180,39,7.41,20240806
1181,2,7.27,20240806
1182,81,7.32,20240806
1183,245,7.3,20240806
1184,0,0.0,20240806
1185,1,7.87,20240806
1186,0,0.0,20240806
1187,0,0.0,20240806
1188,0,0.0,20240806
1189,0,0.0,20240806
1190,0,0.0,20240806
1191,0,0.0,20240806
1192,0,0.0,20240806
1193,0,0.0,20240806
1194,0,0.0,20240806
1195,0,0.0,20240806
1196,1,8.62,20240806
1197,0,0.0,20240806
1198,0,0.0,20240806
1199,0,0.0,20240806
1200,10,8.52,20240806
1201,0,0.0,20240806
1202,1,8.75,20240806
1203,0,0.0,20240806
1204,0,0.0,20240806
1205,0,0.0,20240806
1206,0,0.0,20240806
1207,0,0.0,20240806
1208,0,0.0,20240806
1209,1,8.45,20240806
1210,2,8.02,20240806
1211,20,8.03,20240806
1212,0,0.0,20240806
1213,0,0.0,20240806
1214,1,7.86,20240806
1215,0,0.0,20240806
1216,0,0.0,20240806
1217,0,0.0,20240806
1218,0,0.0,20240806
1219,0,0.0,20240806
1220,0,0.0,20240806
1221,0,0.0,20240806
1222,1,8.01,20240806
1223,1,7.82,20240806
1224,0,0.0,20240806
1225,3,8.36,20240806
1226,2,8.37,20240806
1227,5,8.32,20240806
1228,0,0.0,20240806
1229,0,0.0,20240806
1230,0,0.0,20240806
1231,0,0.0,20240806
1232,0,0.0,20240806
1233,2,9.88,20240806
1234,0,0.0,20240806
1235,0,0.0,20240806
1236,0,0.0,20240806
1237,0,0.0,20240806
1238,15,10.31,20240806
1239,0,0.0,20240806
1240,0,0.0,20240806
1241,0,0.0,20240806
1242,0,0.0,20240806
1243,0,0.0,20240806
1244,0,0.0,20240806
1245,0,0.0,20240806
1246,0,0.0,20240806
1247,0,0.0,20240806
1248,2,10.24,20240806
1249,1,10.22,20240806
1250,0,0.0,20240806
1251,20,10.36,20240806
1252,1,10.23,20240806
1253,2,10.35,20240806
1254,0,0.0,20240806
1255,0,0.0,20240806
1256,0,0.0,20240806
1257,0,0.0,20240806
1258,1,10.0,20240806
1259,0,0.0,20240806
1260,1,9.77,20240806
1261,0,0.0,20240806
1262,0,0.0,20240806
1263,0,0.0,20240806
1264,0,0.0,20240806
1265,0,0.0,20240806
1266,0,0.0,20240806
1267,2,9.79,20240806
1268,1,9.67,20240806
1269,3,9.72,20240806
1270,1,9.39,20240806
1271,0,0.0,20240806
1272,0,0.0,20240806
1273,0,0.0,20240806
1274,0,0.0,20240806
1275,0,0.0,20240806
1276,0,0.0,20240806
1277,0,0.0,20240806
1278,0,0.0,20240806
1279,0,0.0,20240806
1280,0,0.0,20240806
1281,0,0.0,20240806
1282,0,0.0,20240806
1283,0,0.0,20240806
1284,2,8.87,20240806
1285,1,8.89,20240806
1286,0,0.0,20240806
1287,0,0.0,20240806
1288,0,0.0,20240806
1289,1,9.13,20240806
1290,1,9.13,20240806
1291,0,0.0,20240806
1292,1,9.42,20240806
1293,0,0.0,20240806
1294,3,9.56,20240806
1295,0,0.0,20240806
1296,0,0.0,20240806
1297,3,9.15,20240806
1298,0,0.0,20240806
1299,0,0.0,20240806
1300,0,0.0,20240806
1301,0,0.0,20240806
1302,0,0.0,20240806
1303,2,9.0,20240806
1304,0,0.0,20240806
1305,0,0.0,20240806
1306,0,0.0,20240806
1307,0,0.0,20240806
1308,8,9.07,20240806
1309,0,0.0,20240806
1310,1,9.29,20240806
1311,10,9.4,20240806
1312,1,9.38,20240806
1313,1,9.33,20240806
1314,0,0.0,20240806
1315,1,9.1,20240806
1316,0,0.0,20240806
1317,0,0.0,20240806
1318,0,0.0,20240806
1319,0,0.0,20240806
1320,2,9.25,20240806
1321,0,0.0,20240806
1322,0,0.0,20240806
1323,0,0.0,20240806
1324,0,0.0,20240806
1325,0,0.0,20240806
1326,0,0.0,20240806
1327,1,8.69,20240806
1328,0,0.0,20240806
1329,0,0.0,20240806
1330,0,0.0,20240806
1331,0,0.0,20240806
1332,0,0.0,20240806
1333,0,0.0,20240806
1334,0,0.0,20240806
1335,2,8.95,20240806
1336,0,0.0,20240806
1337,0,0.0,20240806
1338,3,9.03,20240806
1339,0,0.0,20240806
1340,0,0.0,20240806
1341,0,0.0,20240806
1342,0,0.0,20240806
1343,0,0.0,20240806
1344,0,0.0,20240806
1345,0,0.0,20240806
1346,3,9.24,20240806
1347,0,0.0,20240806
1348,0,0.0,20240806
1349,0,0.0,20240806
1350,0,0.0,20240806
1351,8,9.24,20240806
1352,9,9.32,20240806
1353,0,0.0,20240806
1354,1,9.2,20240806
1355,1,9.13,20240806
1356,0,0.0,20240806
1357,3,9.04,20240806
1358,1,8.85,20240806
1359,0,0.0,20240806
1360,0,0.0,20240806
1361,0,0.0,20240806
1362,0,0.0,20240806
1363,0,0.0,20240806
1364,0,0.0,20240806
1365,0,0.0,20240806
1366,1,8.3,20240806
1367,0,0.0,20240806
1368,0,0.0,20240806
1369,0,0.0,20240806
1370,0,0.0,20240806
1371,0,0.0,20240806
1372,0,0.0,20240806
1373,1,7.9,20240806
1374,3,8.16,20240806
1375,0,0.0,20240806
1376,0,0.0,20240806
1377,5,8.35,20240806
1378,5,8.28,20240806
1379,0,0.0,20240806
1380,0,0.0,20240806
1381,0,0.0,20240806
1382,0,0.0,20240806
1383,0,0.0,20240806
1384,2,8.09,20240806
1385,0,0.0,20240806
1386,0,0.0,20240806
1387,0,0.0,20240806
1388,0,0.0,20240806
1389,1,8.57,20240806
1390,0,0.0,20240806
1391,0,0.0,20240806
1392,0,0.0,20240806
1393,1,8.81,20240806
1394,0,0.0,20240806
1395,6,8.75,20240806
1396,0,0.0,20240806
1397,0,0.0,20240806
1398,0,0.0,20240806
1399,1,8.4,20240806
1400,0,0.0,20240806
1401,0,0.0,20240806
1402,0,0.0,20240806
1403,1,8.32,20240806
1404,1,8.39,20240806
1405,0,0.0,20240806
1406,4,8.31,20240806
1407,10,8.55,20240806
1408,3,8.45,20240806
1409,1,8.39,20240806
1410,0,0.0,20240806
1411,0,0.0,20240806
1412,1,8.08,20240806
1413,0,0.0,20240806
1414,6,8.18,20240806
1415,0,0.0,20240806
1416,0,0.0,20240806
1417,3,8.07,20240806
1418,0,0.0,20240806
1419,0,0.0,20240806
1420,3,7.99,20240806
1421,1,7.76,20240806
1422,0,0.0,20240806
1423,0,0.0,20240806
1424,0,0.0,20240806
1425,0,0.0,20240806
1426,0,0.0,20240806
1427,5,7.06,20240806
1428,5,7.3,20240806
1429,0,0.0,20240806
1430,0,0.0,20240806
1431,1,7.2,20240806
1432,2,7.15,20240806
1433,8,7.35,20240806
1434,0,0.0,20240806
1435,2,7.02,20240806
1436,2,7.2,20240806
1437,19,7.15,20240806
1438,23,7.07,20240806
1439,14,6.62,20240806
1440,0,0.0,20240806
1441,10,6.68,20240806
1442,10,7.18,20240806
1443,1,7.45,20240806
1444,0,0.0,20240806
1445,0,0.0,20240806
1446,0,0.0,20240806
1447,21,7.58,20240806
1448,0,0.0,20240806
1449,0,0.0,20240806
1450,1,7.47,20240806
1451,1,7.67,20240806
1452,1,7.74,20240806
1453,44,7.42,20240806
1454,4,7.34,20240806
1455,2,7.61,20240806
1456,0,0.0,20240806
1457,5,7.78,20240806
1458,2,7.58,20240806
1459,0,0.0,20240806
1460,80,7.97,20240806
1461,0,0.0,20240806
1462,0,0.0,20240806
1463,0,0.0,20240806
1464,0,0.0,20240806
1465,0,0.0,20240806
1466,0,0.0,20240806
1467,2,8.23,20240806
1468,2,8.32,20240806
1469,1,8.29,20240806
1470,0,0.0,20240806
1471,0,0.0,20240806
1472,31,7.97,20240806
1473,1,8.08,20240806
1474,0,0.0,20240806
1475,0,0.0,20240806
1476,1,8.35,20240806
1477,1,8.45,20240806
1478,18,8.38,20240806
1479,0,0.0,20240806
1480,16,8.25,20240806
1481,4,8.74,20240806
1482,3,8.5,20240806
1483,3,8.56,20240806
1484,7,8.31,20240806
1485,21,8.0,20240806
1486,45,7.93,20240806
1487,20,7.8,20240806
1488,6,7.69,20240806
1489,4,7.6,20240806
1490,3,7.61,20240806
1491,10,7.6,20240806
1492,21,7.63,20240806
1493,8,7.52,20240806
1494,10,7.16,20240806
1495,2,6.99,20240806
1496,42,6.98,20240806
1497,4,6.7,20240806
1498,5,6.73,20240806
1499,4,6.57,20240806
1500,1,6.8,20240806
1501,1,7.41,20240806
1502,57,7.39,20240806
1503,80,7.32,20240806
1504,1,7.12,20240806
1505,7,7.33,20240806
1506,1,7.34,20240806
1507,1,7.06,20240806
1508,15,7.3,20240806
1509,91,7.16,20240806
1510,5,7.17,20240806
1511,8,7.14,20240806
1512,1,7.2,20240806
1513,50,6.95,20240806
1514,2,6.83,20240806
1515,9,6.75,20240806
1516,5,6.91,20240806
1517,84,7.26,20240806
1518,79,6.98,20240806
1519,7,7.05,20240806
1520,57,7.26,20240806
1521,37,7.38,20240806
1522,12,7.25,20240806
1523,68,7.06,20240806
1524,48,6.88,20240806
1525,101,6.95,20240806
1526,15,6.87,20240806
1527,7,6.7,20240806
1528,32,7.0,20240806
1529,9,6.68,20240806
1530,20,6.22,20240806
1531,8,6.45,20240806
1532,11,6.41,20240806
1533,31,6.67,20240806
1534,11,6.69,20240806
1535,21,6.49,20240806
1536,47,6.51,20240806
1537,59,6.4,20240806
1538,19,6.22,20240806
1539,0,0.0,20240806
1540,0,0.0,20240806
1541,13,5.77,20240806
1542,5,5.88,20240806
1543,5,5.81,20240806
1544,28,5.31,20240806
1545,22,5.18,20240806
1546,0,0.0,20240806
1547,5,5.2,20240806
1548,4,5.33,20240806
1549,5,5.25,20240806
1550,7,5.49,20240806
1551,20,5.84,20240806
1552,5,5.66,20240806
1553,23,5.64,20240806
1554,7,5.69,20240806
1555,4,5.82,20240806
1556,8,5.87,20240806
1557,0,0.0,20240806
1558,19,6.15,20240806
1559,12,5.7,20240806
1560,5,5.7,20240806
1561,6,6.0,20240805
1562,56,6.08,20240805
1563,30,5.8,20240805
1564,0,0.0,20240805
1565,0,0.0,20240805
1566,40,5.51,20240805
1567,0,0.0,20240805
1568,0,0.0,20240805
1569,11,5.55,20240805
1570,1,5.32,20240805
1571,53,5.26,20240805
1572,2,5.11,20240805
1573,0,0.0,20240805
1574,1,5.2,20240805
1575,2,5.07,20240805
1576,0,0.0,20240805
1577,23,5.26,20240805
1578,0,0.0,20240805
1579,3,5.37,20240805
1580,0,0.0,20240805
1581,1,5.45,20240805
1582,8,5.48,20240805
1583,5,5.64,20240805
1584,0,0.0,20240805
1585,0,0.0,20240805
1586,7,5.5,20240805
1587,0,0.0,20240805
1588,0,0.0,20240805
1589,48,5.41,20240805
1590,3,5.7,20240805
1591,3,5.61,20240805
1592,5,5.53,20240805
1593,10,5.69,20240805
1594,0,0.0,20240805
1595,0,0.0,20240805
1596,0,0.0,20240805
1597,2,5.59,20240805
1598,2,5.51,20240805
1599,1,5.61,20240805
1600,0,0.0,20240805
1601,0,0.0,20240805
1602,0,0.0,20240805
1603,5,5.41,20240805
1604,0,0.0,20240805
1605,0,0.0,20240805
1606,0,0.0,20240805
1607,0,0.0,20240805
1608,1,5.6,20240805
1609,0,0.0,20240805
1610,6,5.47,20240805
1611,0,0.0,20240805
1612,3,5.48,20240805
1613,0,0.0,20240805
1614,1,5.5,20240805
1615,0,0.0,20240805
1616,1,5.67,20240805
1617,6,5.61,20240805
1618,4,5.65,20240805
1619,4,5.35,20240805
1620,32,5.34,20240805
1621,2,5.23,20240805
1622,76,5.28,20240805
1623,1,5.23,20240805
1624,0,0.0,20240805
1625,1,5.23,20240805
1626,5,5.36,20240805
1627,25,5.47,20240805
1628,63,5.55,20240805
1629,17,5.39,20240805
1630,2,5.4,20240805
1631,4,5.26,20240805
1632,0,0.0,20240805
1633,13,5.49,20240805
1634,12,5.25,20240805
1635,7,5.42,20240805
1636,1,5.38,20240805
1637,2,5.54,20240805
1638,0,0.0,20240805
1639,5,5.64,20240805
1640,2,5.46,20240805
1641,2,5.71,20240805
1642,1,5.76,20240805
1643,2,5.8,20240805
1644,0,0.0,20240805
1645,0,0.0,20240805
1646,4,5.88,20240805
1647,5,5.98,20240805
1648,0,0.0,20240805
1649,5,6.12,20240805
1650,1,6.06,20240805
1651,1,6.0,20240805
1652,1,6.0,20240805
1653,0,0.0,20240805
1654,0,0.0,20240805
1655,0,0.0,20240805
1656,3,5.77,20240805
1657,2,5.8,20240805
1658,70,5.8,20240805
1659,1,5.91,20240805
1660,0,0.0,20240805
1661,0,0.0,20240805
1662,0,0.0,20240805
1663,0,0.0,20240805
1664,0,0.0,20240805
1665,0,0.0,20240805
1666,16,5.73,20240805
1667,1,5.75,20240805
1668,0,0.0,20240805
1669,0,0.0,20240805
1670,6,5.88,20240805
1671,2,5.98,20240805
1672,5,5.94,20240805
1673,0,0.0,20240805
1674,2,5.92,20240805
1675,1,5.87,20240805
1676,2,5.86,20240805
1677,8,5.94,20240805
1678,10,5.93,20240805
1679,31,5.88,20240805
1680,6,5.93,20240805
1681,2,6.2,20240805
1682,2,6.12,20240805
1683,1,6.25,20240805
1684,1,6.36,20240805
1685,2,6.39,20240805
1686,0,0.0,20240805
1687,0,0.0,20240805
1688,4,6.55,20240805
1689,3,6.41,20240805
1690,3,6.52,20240805
1691,6,6.48,20240805
1692,0,0.0,20240805
1693,2,6.46,20240805
1694,4,6.5,20240805
1695,8,6.56,20240805
1696,1,6.49,20240805
1697,2,6.57,20240805
1698,1,6.85,20240805
1699,1,6.72,20240805
1700,1,6.58,20240805
1701,0,0.0,20240805
1702,0,0.0,20240805
1703,26,6.46,20240805
1704,3,6.48,20240805
1705,1,6.44,20240805
1706,6,6.57,20240805
1707,1,6.4,20240805
1708,0,0.0,20240805
1709,0,0.0,20240805
1710,0,0.0,20240805
1711,2,6.45,20240805
1712,3,6.54,20240805
1713,0,0.0,20240805
1714,0,0.0,20240805
1715,1,6.61,20240805
1716,1,6.54,20240805
1717,0,0.0,20240805
1718,6,6.74,20240805
1719,0,0.0,20240805
1720,0,0.0,20240805
1721,0,0.0,20240805
1722,5,6.49,20240805
1723,9,6.53,20240805
1724,2,6.41,20240805
1725,1,6.34,20240805
1726,1,6.24,20240805
1727,0,0.0,20240805
1728,1,6.37,20240805
1729,0,0.0,20240805
1730,4,6.4,20240805
1731,2,6.5,20240805
1732,2,6.45,20240805
1733,0,0.0,20240805
1734,0,0.0,20240805
1735,4,6.11,20240805
1736,0,0.0,20240805
1737,0,0.0,20240805
1738,0,0.0,20240805
1739,0,0.0,20240805
1740,2,6.2,20240805
1741,0,0.0,20240805
1742,0,0.0,20240805
1743,0,0.0,20240805
1744,2,6.08,20240805
1745,10,5.95,20240805
1746,7,6.1,20240805
1747,1,6.32,20240805
1748,8,6.3,20240805
1749,0,0.0,20240805
1750,1,6.21,20240805
1751,14,6.4,20240805
1752,6,6.5,20240805
1753,7,6.37,20240805
1754,1,6.42,20240805
1755,9,6.67,20240805
1756,2,6.56,20240805
1757,14,6.7,20240805
1758,14,7.05,20240805
1759,2,6.85,20240805
1760,3,6.89,20240805
1761,4,6.82,20240805
1762,16,6.9,20240805
1763,29,6.83,20240805
1764,1,7.06,20240805
1765,7,7.05,20240805
1766,7,7.23,20240805
1767,9,7.27,20240805
1768,0,0.0,20240805
1769,7,7.42,20240805
1770,0,0.0,20240805
1771,2,7.93,20240805
1772,4,7.69,20240805
1773,13,7.68,20240805
1774,3,7.5,20240805
1775,13,7.35,20240805
1776,57,7.42,20240805
1777,6,7.23,20240805
1778,6,7.15,20240805
1779,3,7.03,20240805
1780,7,6.85,20240805
1781,16,7.0,20240805
1782,34,6.94,20240805
1783,0,0.0,20240805
1784,1,6.64,20240805
1785,4,6.62,20240805
1786,1,6.59,20240805
1787,1,6.57,20240805
1788,2,6.24,20240805
1789,12,6.43,20240805
1790,0,0.0,20240805
1791,3,6.39,20240805
1792,1,6.35,20240805
1793,1,6.23,20240805
1794,6,6.2,20240805
1795,2,6.0,20240805
1796,1,6.04,20240805
1797,3,6.07,20240805
1798,0,0.0,20240805
1799,0,0.0,20240805
1800,0,0.0,20240805
1801,0,0.0,20240805
1802,2,5.64,20240805
1803,10,5.75,20240805
1804,1,6.01,20240805
1805,0,0.0,20240805
1806,0,0.0,20240805
1807,0,0.0,20240805
1808,1,5.9,20240805
1809,0,0.0,20240805
1810,7,5.62,20240805
1811,0,0.0,20240805
1812,10,5.95,20240805
1813,0,0.0,20240805
1814,1,6.02,20240805
1815,0,0.0,20240805
1816,0,0.0,20240805
1817,16,5.75,20240805
1818,0,0.0,20240805
1819,15,6.0,20240805
1820,0,0.0,20240805
1821,6,6.38,20240805
1822,12,6.54,20240805
1823,9,6.55,20240805
1824,0,0.0,20240805
1825,0,0.0,20240805
1826,10,5.8,20240805
1827,78,6.15,20240805
1828,2,5.91,20240805
1829,16,5.72,20240805
1830,18,6.02,20240805
1831,4,5.95,20240805
1832,0,0.0,20240805
1833,20,6.0,20240805
1834,0,0.0,20240805
1835,1,6.3,20240805
1836,1,6.44,20240805
1837,3,6.37,20240805
1838,0,0.0,20240805
1839,0,0.0,20240805
1840,1,6.3,20240805
1841,2,6.12,20240805
1842,2,6.15,20240805
1843,0,0.0,20240805
1844,2,6.25,20240805
1845,16,6.13,20240805
1846,0,0.0,20240805
1847,1,6.0,20240805
1848,6,6.27,20240805
1849,1,6.1,20240805
1850,2,5.95,20240805
1851,0,0.0,20240805
1852,7,6.35,20240805
1853,31,5.49,20240805
1854,0,0.0,20240805
1855,0,0.0,20240805
1856,1,5.2,20240805
1857,0,0.0,20240805
1858,4,5.13,20240805
1859,6,5.01,20240805
1860,6,5.34,20240805
1861,0,0.0,20240805
1862,0,0.0,20240805
1863,0,0.0,20240805
1864,101,5.63,20240805
1865,0,0.0,20240805
1866,0,0.0,20240805
1867,30,6.0,20240805
1868,0,0.0,20240805
1869,0,0.0,20240805
1870,0,0.0,20240805
1871,3,5.25,20240805
1872,2,5.2,20240805
1873,12,5.45,20240805
1874,0,0.0,20240805
1875,0,0.0,20240805
1876,9,5.36,20240805
1877,0,0.0,20240805
1878,0,0.0,20240805
1879,0,0.0,20240805
1880,0,0.0,20240805
1881,0,0.0,20240805
1882,0,0.0,20240805
1883,0,0.0,20240805
1884,1,5.88,20240805
1885,4,6.04,20240805
1886,5,5.59,20240805
1887,0,0.0,20240805
1888,2,5.2,20240805
1889,0,0.0,20240805
1890,0,0.0,20240805
1891,0,0.0,20240805
1892,1,5.25,20240805
1893,0,0.0,20240805
1894,1,6.0,20240805
1895,0,0.0,20240805
1896,1,5.42,20240805
1897,8,5.5,20240805
1898,1,5.64,20240805
1899,2,5.7,20240805
1900,0,0.0,20240805
1901,0,0.0,20240805
1902,1,6.18,20240805
1903,1,6.12,20240805
1904,3,6.11,20240805
1905,0,0.0,20240805
1906,0,0.0,20240805
1907,0,0.0,20240805
1908,0,0.0,20240805
1909,1,5.9,20240805
1910,1,6.06,20240805
1911,3,6.2,20240805
1912,5,6.38,20240805
1913,89,6.54,20240805
1914,0,0.0,20240805
1915,1,6.41,20240805
1916,1,6.6,20240805
1917,8,6.63,20240805
1918,11,6.78,20240805
1919,1,6.87,20240805
1920,1,6.24,20240805
1921,1,5.6,20240805
1922,0,0.0,20240805
1923,5,5.48,20240805
1924,0,0.0,20240805
1925,1,5.55,20240805
1926,13,5.54,20240805
1927,0,0.0,20240805
1928,1,5.91,20240805
1929,2,6.0,20240805
1930,13,5.95,20240805
1931,4,6.06,20240805
1932,2,5.83,20240805
1933,0,0.0,20240805
1934,7,6.0,20240805
1935,0,0.0,20240805
1936,1,5.25,20240805
1937,10,5.36,20240805
1938,0,0.0,20240805
1939,1,5.59,20240805
1940,0,0.0,20240805
1941,30,5.75,20240805
1942,8,5.52,20240805
1943,0,0.0,20240805
1944,182,5.55,20240805
1945,0,0.0,20240805
1946,1,5.64,20240805
1947,5,5.7,20240805
1948,2,6.12,20240805
1949,1,6.37,20240805
1950,0,0.0,20240805
